Tube,Window,RootID,Appeared (session number),Died (session number),Appeared,Died,Lifespan,Maximum Length,Maximum Diameter,Length date(1),Diameter date(1),Color date(1),Condition Code date(1),Length date(2),Diameter date(2),Color date(2),Condition Code date(2),Length date(3),Diameter date(3),Color date(3),Condition Code date(3),Length date(4),Diameter date(4),Color date(4),Condition Code date(4),Length date(5),Diameter date(5),Color date(5),Condition Code date(5),Length date(6),Diameter date(6),Color date(6),Condition Code date(6),Length date(7),Diameter date(7),Color date(7),Condition Code date(7),Length date(8),Diameter date(8),Color date(8),Condition Code date(8),Length date(9),Diameter date(9),Color date(9),Condition Code date(9),Length date(10),Diameter date(10),Color date(10),Condition Code date(10),Length date(11),Diameter date(11),Color date(11),Condition Code date(11),Length date(12),Diameter date(12),Color date(12),Condition Code date(12),Length date(13),Diameter date(13),Color date(13),Condition Code date(13),Length date(14),Diameter date(14),Color date(14),Condition Code date(14),Length date(15),Diameter date(15),Color date(15),Condition Code date(15),Length date(16),Diameter date(16),Color date(16),Condition Code date(16),Length date(17),Diameter date(17),Color date(17),Condition Code date(17),Length date(18),Diameter date(18),Color date(18),Condition Code date(18),Length date(19),Diameter date(19),Color date(19),Condition Code date(19),Length date(20),Diameter date(20),Color date(20),Condition Code date(20),Length date(21),Diameter date(21),Color date(21),Condition Code date(21),Length date(22),Diameter date(22),Color date(22),Condition Code date(22),Length date(23),Diameter date(23),Color date(23),Condition Code date(23),Length date(24),Diameter date(24),Color date(24),Condition Code date(24),Length date(25),Diameter date(25),Color date(25),Condition Code date(25),Length date(26),Diameter date(26),Color date(26),Condition Code date(26),Length date(27),Diameter date(27),Color date(27),Condition Code date(27),Length date(28),Diameter date(28),Color date(28),Condition Code date(28),Length date(29),Diameter date(29),Color date(29),Condition Code date(29),Length date(30),Diameter date(30),Color date(30),Condition Code date(30),Length date(31),Diameter date(31),Color date(31),Condition Code date(31),Length date(32),Diameter date(32),Color date(32),Condition Code date(32),Length date(33),Diameter date(33),Color date(33),Condition Code date(33)
12,22,1,3,15,3/6/2017,9/9/2017,187,1.668048,0.594226, , , ,, , , ,,1.668048,0.594226,White,NO_CODE,1.668048,0.594226,White,NO_CODE,1.668048,0.594226,White,NO_CODE,1.668048,0.594226,White,NO_CODE,1.668048,0.594226,White,NO_CODE,1.668048,0.594226,White,NO_CODE,1.668048,0.594226,White,NO_CODE,1.668048,0.594226,White,NO_CODE,1.668048,0.594226,White,NO_CODE,1.668048,0.594226,White,NO_CODE,1.668048,0.594226,White,NO_CODE,1.668048,0.594226,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,22,2,3,15,3/6/2017,9/9/2017,187,4.270322,0.546943, , , ,, , , ,,4.270322,0.546943,White,NO_CODE,4.270322,0.546943,White,NO_CODE,4.270322,0.546943,White,NO_CODE,4.270322,0.546943,White,NO_CODE,4.270322,0.546943,White,NO_CODE,4.270322,0.546943,White,NO_CODE,4.270322,0.546943,White,NO_CODE,4.270322,0.546943,White,NO_CODE,4.270322,0.546943,White,NO_CODE,4.270322,0.546943,White,NO_CODE,4.270322,0.546943,White,NO_CODE,4.270322,0.546943,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,23,1,1,17,2/6/2017,11/14/2017,281,6.231865,0.227106,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,6.231865,0.227106,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,23,2,1,16,2/6/2017,9/24/2017,230,5.397383,0.140845,1.33341,0.140845,White,NO_CODE,1.33341,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,5.397383,0.140845,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,23,3,3,29,3/6/2017,5/9/2018,429,6.194518,0.478044, , , ,, , , ,,4.394936,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,5.590373,0.478044,White,NO_CODE,6.194518,0.478044,White,NO_CODE,6.194518,0.478044,White,NO_CODE,,,,,,,,,,,,,,,,,,,,
12,23,4,4,29,3/20/2017,5/9/2018,415,5.521683,0.596891, , , ,, , , ,, , , ,,5.003903,0.596891,White,NO_CODE,5.003903,0.596891,White,NO_CODE,5.003903,0.596891,White,NO_CODE,5.003903,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,5.521683,0.596891,White,NO_CODE,,,,,,,,,,,,,,,,,,,,
12,25,1,3,15,3/6/2017,9/9/2017,187,3.670116,0.695723, , , ,, , , ,,2.811015,0.695723,White,NO_CODE,2.811015,0.695723,White,NO_CODE,2.811015,0.695723,White,NO_CODE,2.811015,0.695723,White,NO_CODE,2.811015,0.695723,White,NO_CODE,2.811015,0.695723,White,NO_CODE,2.811015,0.695723,White,NO_CODE,2.811015,0.695723,White,NO_CODE,2.811015,0.695723,White,NO_CODE,2.811015,0.695723,White,NO_CODE,3.095549,0.695723,White,NO_CODE,3.670116,0.695723,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,29,1,1,16,2/6/2017,9/24/2017,230,6.595725,0.112676,5.437048,0.112676,White,root or hypha,5.437048,0.112676,White,NO_CODE,6.176963,0.112676,White,root or hypha,6.176963,0.112676,White,root or hypha,6.595725,0.112676,White,root or hypha,6.595725,0.112676,White,root or hypha,6.595725,0.112676,White,root or hypha,6.595725,0.112676,White,root or hypha,6.595725,0.112676,White,root or hypha,6.595725,0.112676,White,root or hypha,6.595725,0.112676,White,root or hypha,6.595725,0.112676,White,root or hypha,6.595725,0.112676,White,root or hypha,6.595725,0.112676,White,root or hypha,6.595725,0.112676,White,root or hypha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,33,1,1,6,2/6/2017,4/28/2017,81,7.450836,0.143634,7.450836,0.143634,White,NO_CODE,7.450836,0.143634,White,NO_CODE,7.450836,0.143634,White,NO_CODE,7.450836,0.143634,White,NO_CODE,7.450836,0.143634,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35,1,1,12,2/6/2017,7/31/2017,175,3.980666,0.526241,3.18189,0.526241,White,NO_CODE,3.18189,0.526241,White,NO_CODE,3.932501,0.526241,White,NO_CODE,3.980666,0.526241,White,NO_CODE,3.980666,0.526241,White,NO_CODE,3.980666,0.526241,White,NO_CODE,3.980666,0.526241,White,NO_CODE,3.980666,0.526241,White,NO_CODE,3.980666,0.526241,White,NO_CODE,3.980666,0.526241,White,NO_CODE,3.980666,0.526241,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,36,1,1,11,2/6/2017,7/18/2017,162,4.831006,0.437301,4.831006,0.437301,White,NO_CODE,4.831006,0.437301,White,NO_CODE,4.831006,0.437301,White,NO_CODE,4.831006,0.437301,White,NO_CODE,4.831006,0.437301,White,NO_CODE,4.831006,0.437301,White,NO_CODE,4.831006,0.437301,White,NO_CODE,4.831006,0.437301,White,NO_CODE,4.831006,0.437301,White,NO_CODE,4.831006,0.437301,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,37,1,1,-,2/6/2017,-,513,2.356157,0.338028,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE,2.356157,0.338028,White,NO_CODE
12,43,1,3,11,3/6/2017,7/18/2017,134,2.237963,0.440915, , , ,, , , ,,2.237963,0.440915,White,NO_CODE,2.237963,0.440915,White,NO_CODE,2.237963,0.440915,White,NO_CODE,2.237963,0.440915,White,NO_CODE,2.237963,0.440915,White,NO_CODE,2.237963,0.440915,White,NO_CODE,2.237963,0.440915,White,NO_CODE,2.237963,0.440915,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,46,1,1,15,2/6/2017,9/9/2017,215,5.050026,0.394366,4.738731,0.394366,White,NO_CODE,4.738731,0.394366,White,NO_CODE,5.050026,0.394366,White,NO_CODE,5.050026,0.394366,White,NO_CODE,5.050026,0.394366,White,NO_CODE,5.050026,0.394366,White,NO_CODE,5.050026,0.394366,White,NO_CODE,5.050026,0.394366,White,NO_CODE,5.050026,0.394366,White,NO_CODE,5.050026,0.394366,White,NO_CODE,5.050026,0.394366,White,NO_CODE,5.050026,0.394366,White,NO_CODE,5.050026,0.394366,White,NO_CODE,5.050026,0.394366,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,47,1,1,4,2/6/2017,3/20/2017,42,7.869917,0.314939,7.869917,0.314939,White,NO_CODE,7.869917,0.314939,White,NO_CODE,7.869917,0.314939,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,68,1,6,11,4/28/2017,7/18/2017,81,3.704118,0.873694, , , ,, , , ,, , , ,, , , ,, , , ,,3.704118,0.873694,White,NO_CODE,3.704118,0.873694,White,NO_CODE,3.704118,0.873694,White,NO_CODE,3.704118,0.873694,White,NO_CODE,3.704118,0.873694,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,173,1,1,9,2/6/2017,6/19/2017,133,1.899659,0.360739,1.899659,0.360739,White,NO_CODE,1.899659,0.360739,White,NO_CODE,1.899659,0.360739,White,NO_CODE,1.899659,0.360739,White,NO_CODE,1.899659,0.360739,White,NO_CODE,1.899659,0.360739,White,NO_CODE,1.899659,0.360739,White,NO_CODE,1.899659,0.360739,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,21,6,12,-,7/31/2017,-,338,4.357878,0.591549, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,3.726696,0.591549,White,NO_CODE,4.357878,0.591549,White,NO_CODE
12,37,2,10,12,7/3/2017,7/31/2017,28,6.772671,1.683791, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,, , , ,,3.747352,1.683791,White,NO_CODE,6.772671,1.683791,White,NO_CODE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
